"geography_code","supergroup_code","group_code","supergroup_name","group_name"
"E01020306",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020307",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01020293",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020294",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01020321",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020326",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020327",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020328",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020329",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020334",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020337",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020338",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020342",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020313",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020343",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020344",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020345",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020352",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020353",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020359",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020349",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020357",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020363",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020360",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020361",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020367",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020354",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020416",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020411",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020412",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020422",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020424",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020425",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020390",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020392",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020394",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020375",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020427",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020388",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020443",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020447",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01020464",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020454",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020456",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020434",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020459",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020452",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020435",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020437",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020439",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020469",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020471",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020472",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020473",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020475",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020477",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020485",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020486",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020487",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020488",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020492",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020493",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020479",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020482",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020483",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020484",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020547",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01020496",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020510",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020533",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020500",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020503",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020526",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020528",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020520",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020524",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020513",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020515",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020516",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020551",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020571",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020574",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020576",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01020581",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020577",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020584",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020585",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020586",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020587",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020588",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020589",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020563",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01033200",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020562",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020564",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01020565",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022163",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022144",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022161",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022162",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022148",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022149",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022150",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022155",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022140",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022123",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022169",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022172",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022173",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022177",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022211",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022212",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022180",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022188",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022190",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022195",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022198",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022225",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022204",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022210",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022218",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022220",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022261",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022262",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022251",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022260",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022236",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022239",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022240",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022250",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022229",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022241",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022242",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022243",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022244",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022245",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022246",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022231",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022232",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022264",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022268",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022226",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022227",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022254",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022272",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022316",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022309",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022310",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022295",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022296",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022298",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022303",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022304",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022305",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022308",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022279",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022285",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022287",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022327",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022330",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022331",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022334",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022277",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022320",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022321",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022325",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022343",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022344",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022345",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022299",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022300",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022302",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022341",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022335",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022336",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01032934",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022355",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022357",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022358",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022377",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022400",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022401",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022402",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022399",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022411",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022394",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022405",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022383",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022361",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022351",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022352",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022353",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022388",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022373",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022374",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022375",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022416",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022418",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022451",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022452",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022461",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022464",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022432",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022435",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022436",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022437",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022440",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022430",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022448",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022454",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022421",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01022423",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01022424",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01022446",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029044",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029025",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029068",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029031",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029034",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029043",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029045",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029064",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029084",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029029",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029035",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029037",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029038",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029039",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029040",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029078",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029080",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029081",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029063",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029066",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029028",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029050",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01032627",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029047",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029070",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029071",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029073",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029075",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029127",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029113",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01032633",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029116",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029117",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029120",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029118",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029133",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029134",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029136",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029152",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029123",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029094",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029090",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029091",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029108",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029102",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01032631",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029101",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029142",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029143",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029157",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029226",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029200",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029227",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029228",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029229",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
